V1,single_cell_id,letters,datatag,sample_id
51332,SA535X9XB03616-A98168B-R50-C26,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51333,SA535X9XB03616-A98168B-R54-C54,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51334,SA535X9XB03616-A98168B-R52-C31,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51335,SA535X9XB03616-A98168B-R56-C17,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51336,SA535X9XB03616-A98168B-R58-C58,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51337,SA535X9XB03616-A98168B-R64-C64,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51338,SA535X9XB03616-A98168B-R59-C19,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51339,SA535X9XB03616-A98168B-R49-C12,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51340,SA535X9XB03616-A98168B-R49-C30,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51341,SA535X9XB03616-A98168B-R49-C39,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51342,SA535X9XB03616-A98168B-R60-C45,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51343,SA535X9XB03616-A98168B-R58-C46,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51344,SA535X9XB03616-A98168B-R48-C35,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51345,SA535X9XB03616-A98168B-R54-C52,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51346,SA535X9XB03616-A98168B-R46-C22,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51347,SA535X9XB03616-A98168B-R47-C21,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51348,SA535X9XB03616-A98168B-R48-C40,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51349,SA535X9XB03616-A98168B-R50-C51,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51350,SA535X9XB03616-A98168B-R51-C27,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51351,SA535X9XB03616-A98168B-R54-C27,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51352,SA535X9XB03616-A98168B-R54-C50,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51353,SA535X9XB03616-A98168B-R55-C24,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51354,SA535X9XB03616-A98168B-R57-C39,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51355,SA535X9XB03616-A98168B-R57-C67,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51356,SA535X9XB03616-A98168B-R59-C12,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51357,SA535X9XB03616-A98168B-R59-C31,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51358,SA535X9XB03616-A98168B-R59-C49,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51359,SA535X9XB03616-A98168B-R60-C07,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51360,SA535X9XB03616-A98168B-R60-C16,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51361,SA535X9XB03616-A98168B-R60-C34,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51362,SA535X9XB03616-A98168B-R61-C37,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51363,SA535X9XB03616-A98168B-R66-C39,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51364,SA535X9XB03616-A98168B-R68-C31,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51365,SA535X9XB03616-A98168B-R45-C45,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51366,SA535X9XB03616-A98168B-R46-C58,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51367,SA535X9XB03616-A98168B-R46-C62,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51368,SA535X9XB03616-A98168B-R48-C14,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51369,SA535X9XB03616-A98168B-R48-C44,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51370,SA535X9XB03616-A98168B-R49-C10,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51371,SA535X9XB03616-A98168B-R49-C31,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51372,SA535X9XB03616-A98168B-R49-C54,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51373,SA535X9XB03616-A98168B-R50-C20,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51374,SA535X9XB03616-A98168B-R50-C39,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51375,SA535X9XB03616-A98168B-R50-C42,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51376,SA535X9XB03616-A98168B-R51-C09,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51377,SA535X9XB03616-A98168B-R52-C08,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51378,SA535X9XB03616-A98168B-R52-C24,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51379,SA535X9XB03616-A98168B-R52-C42,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51380,SA535X9XB03616-A98168B-R52-C56,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51381,SA535X9XB03616-A98168B-R53-C12,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51382,SA535X9XB03616-A98168B-R53-C19,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51383,SA535X9XB03616-A98168B-R53-C41,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51384,SA535X9XB03616-A98168B-R53-C55,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51385,SA535X9XB03616-A98168B-R54-C10,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51386,SA535X9XB03616-A98168B-R54-C32,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51387,SA535X9XB03616-A98168B-R54-C35,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51388,SA535X9XB03616-A98168B-R54-C53,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51389,SA535X9XB03616-A98168B-R54-C61,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51390,SA535X9XB03616-A98168B-R55-C17,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51391,SA535X9XB03616-A98168B-R55-C43,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51392,SA535X9XB03616-A98168B-R56-C39,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51393,SA535X9XB03616-A98168B-R57-C26,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51394,SA535X9XB03616-A98168B-R57-C34,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51395,SA535X9XB03616-A98168B-R57-C61,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51396,SA535X9XB03616-A98168B-R58-C42,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51397,SA535X9XB03616-A98168B-R58-C68,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51398,SA535X9XB03616-A98168B-R59-C45,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51399,SA535X9XB03616-A98168B-R59-C62,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51400,SA535X9XB03616-A98168B-R60-C11,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51401,SA535X9XB03616-A98168B-R61-C18,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51402,SA535X9XB03616-A98168B-R62-C35,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51403,SA535X9XB03616-A98168B-R62-C41,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51404,SA535X9XB03616-A98168B-R63-C07,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51405,SA535X9XB03616-A98168B-R63-C11,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51406,SA535X9XB03616-A98168B-R64-C28,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51407,SA535X9XB03616-A98168B-R65-C54,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51408,SA535X9XB03616-A98168B-R65-C62,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51409,SA535X9XB03616-A98168B-R66-C17,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51410,SA535X9XB03616-A98168B-R66-C45,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51411,SA535X9XB03616-A98168B-R66-C55,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51412,SA535X9XB03616-A98168B-R67-C46,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51413,SA535X9XB03616-A98168B-R67-C47,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51414,SA535X9XB03616-A98168B-R67-C53,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51415,SA535X9XB03616-A98168B-R68-C27,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51416,SA535X9XB03616-A98168B-R69-C27,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51417,SA535X9XB03616-A98168B-R46-C19,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51418,SA535X9XB03616-A98168B-R48-C38,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51419,SA535X9XB03616-A98168B-R48-C45,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51420,SA535X9XB03616-A98168B-R49-C36,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51421,SA535X9XB03616-A98168B-R50-C18,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51422,SA535X9XB03616-A98168B-R51-C32,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51423,SA535X9XB03616-A98168B-R53-C26,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51424,SA535X9XB03616-A98168B-R55-C29,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51425,SA535X9XB03616-A98168B-R55-C60,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51426,SA535X9XB03616-A98168B-R55-C64,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51427,SA535X9XB03616-A98168B-R60-C15,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51428,SA535X9XB03616-A98168B-R60-C56,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51429,SA535X9XB03616-A98168B-R61-C38,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51430,SA535X9XB03616-A98168B-R62-C19,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51431,SA535X9XB03616-A98168B-R64-C18,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51432,SA535X9XB03616-A98168B-R64-C30,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51433,SA535X9XB03616-A98168B-R65-C38,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51434,SA535X9XB03616-A98168B-R47-C23,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51435,SA535X9XB03616-A98168B-R49-C63,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51436,SA535X9XB03616-A98168B-R52-C25,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51437,SA535X9XB03616-A98168B-R52-C49,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51438,SA535X9XB03616-A98168B-R58-C14,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51439,SA535X9XB03616-A98168B-R59-C44,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51440,SA535X9XB03616-A98168B-R63-C54,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51441,SA535X9XB03616-A98168B-R50-C24,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51442,SA535X9XB03616-A98168B-R51-C22,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51443,SA535X9XB03616-A98168B-R53-C29,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51444,SA535X9XB03616-A98168B-R56-C09,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51445,SA535X9XB03616-A98168B-R56-C10,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51446,SA535X9XB03616-A98168B-R59-C34,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51447,SA535X9XB03616-A98168B-R65-C42,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51448,SA535X9XB03616-A98168B-R48-C07,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51449,SA535X9XB03616-A98168B-R48-C56,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51450,SA535X9XB03616-A98168B-R49-C13,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51451,SA535X9XB03616-A98168B-R53-C44,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51452,SA535X9XB03616-A98168B-R55-C13,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51453,SA535X9XB03616-A98168B-R55-C30,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51454,SA535X9XB03616-A98168B-R56-C23,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51455,SA535X9XB03616-A98168B-R56-C38,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51456,SA535X9XB03616-A98168B-R57-C35,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51457,SA535X9XB03616-A98168B-R59-C46,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51458,SA535X9XB03616-A98168B-R61-C54,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51459,SA535X9XB03616-A98168B-R62-C37,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51460,SA535X9XB03616-A98168B-R64-C51,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51461,SA535X9XB03616-A98168B-R67-C40,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51462,SA535X9XB03616-A98168B-R55-C08,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51463,SA535X9XB03616-A98168B-R58-C23,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51464,SA535X9XB03616-A98168B-R61-C65,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51465,SA535X9XB03616-A98168B-R48-C34,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51466,SA535X9XB03616-A98168B-R49-C46,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51467,SA535X9XB03616-A98168B-R55-C48,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51468,SA535X9XB03616-A98168B-R66-C23,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51469,SA535X9XB03616-A98168B-R66-C41,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51470,SA535X9XB03616-A98168B-R61-C42,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51471,SA535X9XB03616-A98168B-R56-C31,A,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51472,SA535X9XB03616-A98168B-R59-C13,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51473,SA535X9XB03616-A98168B-R69-C62,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51474,SA535X9XB03616-A98168B-R47-C11,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51475,SA535X9XB03616-A98168B-R49-C48,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51476,SA535X9XB03616-A98168B-R53-C39,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51477,SA535X9XB03616-A98168B-R55-C52,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51478,SA535X9XB03616-A98168B-R57-C56,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51479,SA535X9XB03616-A98168B-R61-C59,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51480,SA535X9XB03616-A98168B-R65-C37,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51481,SA535X9XB03616-A98168B-R66-C50,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51482,SA535X9XB03616-A98168B-R47-C24,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51483,SA535X9XB03616-A98168B-R53-C18,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51484,SA535X9XB03616-A98168B-R54-C34,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51485,SA535X9XB03616-A98168B-R61-C53,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51486,SA535X9XB03616-A98168B-R46-C29,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51487,SA535X9XB03616-A98168B-R52-C62,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51488,SA535X9XB03616-A98168B-R58-C44,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51489,SA535X9XB03616-A98168B-R59-C51,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51490,SA535X9XB03616-A98168B-R59-C57,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51491,SA535X9XB03616-A98168B-R64-C50,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51492,SA535X9XB03616-A98168B-R47-C53,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51493,SA535X9XB03616-A98168B-R55-C51,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51494,SA535X9XB03616-A98168B-R62-C24,D,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51495,SA535X9XB03616-A98168B-R45-C38,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51496,SA535X9XB03616-A98168B-R47-C50,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51497,SA535X9XB03616-A98168B-R48-C50,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51498,SA535X9XB03616-A98168B-R55-C63,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51499,SA535X9XB03616-A98168B-R57-C30,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51500,SA535X9XB03616-A98168B-R46-C38,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51501,SA535X9XB03616-A98168B-R47-C07,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51502,SA535X9XB03616-A98168B-R53-C33,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51503,SA535X9XB03616-A98168B-R61-C30,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51504,SA535X9XB03616-A98168B-R62-C56,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51505,SA535X9XB03616-A98168B-R50-C27,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51506,SA535X9XB03616-A98168B-R50-C43,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51507,SA535X9XB03616-A98168B-R52-C27,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51508,SA535X9XB03616-A98168B-R56-C30,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51509,SA535X9XB03616-A98168B-R57-C45,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51510,SA535X9XB03616-A98168B-R57-C59,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51511,SA535X9XB03616-A98168B-R64-C39,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51512,SA535X9XB03616-A98168B-R66-C12,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51513,SA535X9XB03616-A98168B-R62-C30,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51514,SA535X9XB03616-A98168B-R66-C08,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51515,SA535X9XB03616-A98168B-R54-C25,E,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51516,SA535X9XB03616-A98168B-R67-C33,F,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51517,SA535X9XB03616-A98168B-R62-C53,F,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51518,SA535X9XB03616-A98168B-R54-C55,F,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51519,SA535X9XB03616-A98168B-R64-C49,F,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51520,SA535X9XB03616-A98168B-R51-C14,F,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51521,SA535X9XB03616-A98168B-R55-C54,F,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51522,SA535X9XB03616-A98168B-R68-C36,F,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51523,SA535X9XB03616-A98168B-R60-C26,F,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51524,SA535X9XB03616-A98168B-R49-C25,F,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51525,SA535X9XB03616-A98168B-R51-C42,G,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51526,SA535X9XB03616-A98168B-R49-C49,G,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51527,SA535X9XB03616-A98168B-R55-C27,G,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51528,SA535X9XB03616-A98168B-R48-C28,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51529,SA535X9XB03616-A98168B-R59-C21,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51530,SA535X9XB03616-A98168B-R65-C29,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51531,SA535X9XB03616-A98168B-R49-C26,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51532,SA535X9XB03616-A98168B-R63-C43,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51533,SA535X9XB03616-A98168B-R50-C56,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51534,SA535X9XB03616-A98168B-R54-C21,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51535,SA535X9XB03616-A98168B-R54-C47,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51536,SA535X9XB03616-A98168B-R60-C09,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51537,SA535X9XB03616-A98168B-R65-C14,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51538,SA535X9XB03616-A98168B-R46-C50,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51539,SA535X9XB03616-A98168B-R51-C55,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51540,SA535X9XB03616-A98168B-R55-C32,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51541,SA535X9XB03616-A98168B-R55-C35,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51542,SA535X9XB03616-A98168B-R61-C21,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51543,SA535X9XB03616-A98168B-R63-C17,H,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51544,SA535X9XB03616-A98168B-R56-C22,I,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51545,SA535X9XB03616-A98168B-R60-C37,I,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51546,SA535X9XB03616-A98168B-R51-C28,I,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51547,SA535X9XB03616-A98168B-R52-C10,I,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51548,SA535X9XB03616-A98168B-R62-C27,I,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51549,SA535X9XB03616-A98168B-R63-C28,I,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51550,SA535X9XB03616-A98168B-R66-C44,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51551,SA535X9XB03616-A98168B-R63-C36,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51552,SA535X9XB03616-A98168B-R59-C53,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51553,SA535X9XB03616-A98168B-R67-C48,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51554,SA535X9XB03616-A98168B-R51-C57,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51555,SA535X9XB03616-A98168B-R53-C45,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51556,SA535X9XB03616-A98168B-R50-C37,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51557,SA535X9XB03616-A98168B-R59-C58,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51558,SA535X9XB03616-A98168B-R64-C52,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51559,SA535X9XB03616-A98168B-R47-C25,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51560,SA535X9XB03616-A98168B-R48-C61,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51561,SA535X9XB03616-A98168B-R48-C67,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51562,SA535X9XB03616-A98168B-R50-C17,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51563,SA535X9XB03616-A98168B-R50-C50,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51564,SA535X9XB03616-A98168B-R53-C57,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51565,SA535X9XB03616-A98168B-R54-C11,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51566,SA535X9XB03616-A98168B-R54-C16,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51567,SA535X9XB03616-A98168B-R54-C44,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51568,SA535X9XB03616-A98168B-R55-C19,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51569,SA535X9XB03616-A98168B-R55-C33,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51570,SA535X9XB03616-A98168B-R55-C57,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51571,SA535X9XB03616-A98168B-R56-C12,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51572,SA535X9XB03616-A98168B-R64-C14,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51573,SA535X9XB03616-A98168B-R45-C11,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51574,SA535X9XB03616-A98168B-R47-C33,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51575,SA535X9XB03616-A98168B-R49-C09,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51576,SA535X9XB03616-A98168B-R51-C13,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51577,SA535X9XB03616-A98168B-R51-C39,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51578,SA535X9XB03616-A98168B-R52-C39,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51579,SA535X9XB03616-A98168B-R58-C35,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51580,SA535X9XB03616-A98168B-R59-C15,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51581,SA535X9XB03616-A98168B-R60-C44,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51582,SA535X9XB03616-A98168B-R63-C35,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51583,SA535X9XB03616-A98168B-R45-C33,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51584,SA535X9XB03616-A98168B-R46-C18,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51585,SA535X9XB03616-A98168B-R46-C21,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51586,SA535X9XB03616-A98168B-R48-C11,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51587,SA535X9XB03616-A98168B-R48-C26,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51588,SA535X9XB03616-A98168B-R48-C39,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
51589,SA535X9XB03616-A98168B-R48-C52,J,SA535_CISPLATIN_CombinedH,SA535X9XB03616
